Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
13/7/2021,20:31:09.00,14.5784,121.0741,0.16,13.2,89,25.806085,14,16,18,14,16,18,2724,734,64,4,2,2,837.5,0,0,0.000,0,0
13/7/2021,20:31:09.00,14.5784,121.0741,0.16,13.2,89,25.272771,14,16,18,14,16,18,2721,739,61,4,2,2,762.5,0,0,0.000,0,0
13/7/2021,20:31:09.00,14.5784,121.0741,0.16,13.2,89,25.166149,14,16,17,14,16,17,2814,737,53,4,2,2,762.5,0,0,0.000,0,0
13/7/2021,20:31:09.00,14.5784,121.0741,0.16,13.2,105,29.269424,14,16,17,14,16,17,2814,737,53,4,2,2,746.88,0,0,0.000,0,0
13/7/2021,20:31:19.00,14.5784,121.0741,0.2,13.2,89,25.326087,16,17,18,16,17,18,3177,817,51,2,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:31:20.00,14.5784,121.0741,0.23,13.2,81,22.288555,16,19,19,16,19,19,3405,876,57,1,0,0,868.75,0,0,0.000,0,0
13/7/2021,20:31:22.00,14.5784,121.0741,0.21,13.2,64,14.348037,18,22,22,18,22,22,3831,986,72,2,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:31:22.00,14.5784,121.0741,0.21,13.2,67,14.446988,19,24,24,19,24,24,4155,1080,78,1,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:31:26.00,14.5784,121.0741,0.67,13.2,66,14.114795,20,25,25,20,25,25,4209,1099,81,1,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:31:29.00,14.5784,121.0741,0.87,13.2,77,19.998826,19,24,25,19,24,25,3813,1020,91,2,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:30.00,14.5784,121.0741,1,13.2,82,13.961412,18,23,24,18,23,24,3813,1020,91,2,1,1,853.13,0,0,0.000,0,0
13/7/2021,20:31:32.00,14.5784,121.0741,1.49,13.2,110,30.508445,19,23,24,19,23,24,3726,988,85,2,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:31:32.00,14.5784,121.0741,1.49,13.2,266,89.75592,18,23,23,18,23,23,3732,977,83,2,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:36.00,14.5784,121.0741,1.42,13.2,487,184.310791,18,23,23,18,23,23,3732,977,83,2,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:31:39.00,14.5784,121.0741,1.54,13.2,51,12.301371,18,21,23,18,21,23,3576,935,77,2,2,2,762.5,0,0,0.000,0,0
13/7/2021,20:31:40.00,14.5784,121.0741,1.46,13.2,7,0.8568,16,19,21,16,19,21,3357,875,68,2,2,2,868.75,0,0,0.000,0,0
13/7/2021,20:31:42.00,14.5785,121.0742,1.93,13.2,6,0.836923,15,18,21,15,18,21,3102,824,66,5,3,2,762.5,0,0,0.000,0,0
13/7/2021,20:31:42.00,14.5785,121.0742,1.93,13.2,4,0.592356,9216,3840,4608,5376,3840,4608,5388,7683,14336,16896,1280,768,778.13,0,0,0.000,0,0
13/7/2021,20:31:46.00,14.5785,121.0742,1.75,13.2,4,0.5408,14,17,20,14,17,20,2862,776,60,5,3,2,746.88,0,0,0.000,0,0
13/7/2021,20:31:48.00,14.5785,121.0742,2.18,13.2,12,0.822217,14,17,19,14,17,19,2814,759,65,6,3,2,762.5,0,0,0.000,0,0
13/7/2021,20:31:51.00,14.5785,121.0743,2.23,13.2,14,0.871795,14,17,19,14,17,19,2814,759,65,6,3,2,884.38,0,0,0.000,0,0
13/7/2021,20:31:51.00,14.5785,121.0743,2.23,13.2,17,1.428247,13,16,18,13,16,18,2763,728,56,5,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:51.00,14.5785,121.0743,2.23,13.2,14,1.611852,13,15,17,13,15,17,2592,687,53,6,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:51.00,14.5785,121.0743,2.23,13.2,25,3.573091,12,14,16,12,14,16,2463,650,47,6,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:59.00,14.5784,121.0743,2.26,13.2,45,3.409461,12,14,16,12,14,16,2463,650,47,6,2,1,778.13,0,0,0.000,0,0
13/7/2021,20:31:59.00,14.5784,121.0743,2.26,13.2,122,13.561176,11,13,15,11,13,15,2274,605,45,6,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:59.00,14.5784,121.0743,2.26,13.2,102,21.114023,10,12,14,10,12,14,2037,553,47,6,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:59.00,14.5784,121.0743,2.26,13.2,206,52.471569,10,12,14,10,12,14,2037,553,47,6,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:31:59.00,14.5784,121.0743,2.26,13.2,355,91.54866,10,11,13,10,11,13,1947,531,41,5,1,0,793.75,0,0,0.000,0,0
13/7/2021,20:32:09.00,14.5784,121.0744,2.42,13.2,342,83.346237,10,12,13,10,12,13,1962,528,45,6,1,0,746.88,0,0,0.000,0,0
13/7/2021,20:32:09.00,14.5784,121.0744,2.42,13.2,280,57.50254,10,12,12,10,12,12,2019,537,42,3,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:09.00,14.5784,121.0744,2.42,13.2,208,35.94757,10,12,12,10,12,12,2019,537,42,3,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:32:09.00,14.5784,121.0744,2.42,13.2,105,13.362792,10,12,12,10,12,12,2088,554,44,3,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:09.00,14.5784,121.0744,2.42,13.2,41,3.461967,10,11,11,10,11,11,1995,539,38,2,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:19.00,14.5784,121.0746,1.91,13.2,64,7.223606,10,11,11,10,11,11,1995,539,38,2,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:19.00,14.5784,121.0746,1.91,13.2,60,6.330182,10,12,12,10,12,12,1989,541,44,2,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:32:19.00,14.5784,121.0746,1.91,13.2,30,5.956136,9,11,11,9,11,11,1992,530,44,1,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:19.00,14.5784,121.0746,1.91,13.2,28,5.240533,10,11,11,10,11,11,2067,542,45,1,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:27.00,14.5783,121.0747,1.95,12.1,151,37.617935,10,11,11,10,11,11,2067,542,45,1,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:32:29.00,14.5783,121.0747,2.61,12.1,217,49.927337,10,12,12,10,12,12,2196,579,50,1,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:30.00,14.5783,121.0747,2.32,12.1,159,29.771848,11,13,13,11,13,13,2364,616,47,1,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:32:30.00,14.5783,121.0747,2.32,12.1,118,21.325611,11,13,13,11,13,13,2364,616,47,1,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:30.00,14.5783,121.0747,2.32,12.1,66,11.071921,11,13,13,11,13,13,2424,627,50,1,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:32:30.00,14.5783,121.0747,2.32,12.1,21,2.826355,11,13,13,11,13,13,2550,662,50,0,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:39.00,14.5783,121.0748,1.99,12.1,11,2.282168,11,13,13,11,13,13,2550,662,50,0,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:32:40.00,14.5783,121.0748,2.7,12.1,11,2.334882,12,14,14,12,14,14,2577,665,58,0,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:40.00,14.5783,121.0748,2.7,12.1,11,2.546245,12,14,14,12,14,14,2592,666,58,0,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:40.00,14.5783,121.0748,2.7,12.1,40,4.388267,13,15,15,13,15,15,2754,709,61,0,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:40.00,14.5783,121.0748,2.7,12.1,66,6.762057,13,15,15,13,15,15,2754,709,61,0,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:40.00,14.5783,121.0748,2.7,12.1,77,10.860733,13,16,16,13,16,16,3018,784,63,1,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:40.00,14.5783,121.0748,2.7,12.1,273,16.503437,16,18,18,16,18,18,3171,835,65,1,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,113,16.966861,16,19,19,16,19,19,3237,855,68,1,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,163,16.560289,15,18,18,15,18,18,3237,855,68,1,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,226,23.106231,15,18,18,15,18,18,3198,845,69,2,0,0,853.13,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,78,6.63423,15,18,18,15,18,18,3150,842,75,3,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,128,21.395441,15,18,18,15,18,18,3150,842,75,3,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,278,60.635215,15,19,19,15,19,19,3165,853,79,4,0,0,778.13,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,370,91.018356,16,19,19,16,19,19,3225,876,75,4,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:32:51.00,14.5784,121.0749,2.71,12.1,422,104.766754,16,19,19,16,19,19,3303,904,70,4,0,0,837.5,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,256,43.781509,16,19,19,16,19,19,3303,904,70,4,0,0,715.63,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,281,44.541286,16,19,19,16,19,19,3306,910,71,4,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,282,61.541858,16,19,19,16,19,19,3312,907,69,4,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,163,31.254924,17,20,20,17,20,20,3312,907,69,4,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,272,61.759113,17,19,19,17,19,19,3234,890,67,3,0,0,853.13,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,281,63.640441,15,18,19,15,18,19,3198,882,67,4,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,272,62.923191,16,20,21,16,20,21,3225,892,72,4,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,274,63.905929,16,20,21,16,20,21,3225,892,72,4,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,308,64.533088,16,19,20,16,19,20,3195,887,68,3,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:33:09.00,14.5784,121.0751,1.78,12.1,294,64.314582,16,19,20,16,19,20,3204,890,65,2,1,1,837.5,0,0,0.000,0,0
13/7/2021,20:33:29.00,14.5784,121.0751,0.03,12.1,274,64.488479,16,19,20,16,19,20,3204,890,65,2,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:29.00,14.5784,121.0751,0.03,12.1,268,64.506317,17,20,21,17,20,21,3291,916,74,2,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:33:29.00,14.5784,121.0751,0.03,12.1,140,32.897735,16,20,21,16,20,21,3258,901,83,2,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:29.00,14.5784,121.0751,0.03,12.1,257,65.091049,16,20,21,16,20,21,3162,873,85,2,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:29.00,14.5784,121.0751,0.03,12.1,122,23.384563,16,20,21,16,20,21,3162,873,85,2,1,1,825,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,180,37.790134,15,19,21,15,19,21,3015,832,84,3,2,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,68,11.159653,14,19,20,14,19,20,2913,806,84,3,2,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,33,5.74464,13,18,19,13,18,19,2913,806,84,3,2,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,30,5.2224,13,17,19,13,17,19,2766,769,86,4,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,27,5.118926,14,18,19,14,18,19,2751,760,84,4,2,0,900,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,34,5.814324,14,18,19,14,18,19,2796,772,85,4,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,43,7.694496,13,17,18,13,17,18,2796,772,85,4,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,35,5.364313,13,17,18,13,17,18,2808,772,82,4,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,28,4.87424,13,17,18,13,17,18,2826,778,80,4,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:39.00,14.5784,121.0751,0.07,12.1,26,4.84,13,17,18,13,17,18,2826,778,80,4,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,26,4.892426,15,17,19,15,17,19,2865,789,67,3,2,0,762.5,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,30,6.482979,15,17,18,15,17,18,2889,800,59,3,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,40,9.225389,15,17,19,15,17,19,3051,848,68,3,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,63,14.809278,15,17,19,15,17,19,3051,848,68,3,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,113,25.71912,16,18,19,16,18,19,3189,885,72,2,1,0,778.13,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,113,21.188617,16,19,21,16,19,21,3282,911,86,3,2,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,104,20.304559,17,20,21,17,20,21,3411,944,90,2,2,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,143,30.511716,18,21,22,18,21,22,3411,944,90,2,2,1,762.5,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,138,27.114368,18,21,22,18,21,22,3381,936,89,1,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,194,39.224731,18,21,21,18,21,21,3363,928,83,1,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,195,40.557197,18,21,21,18,21,21,3363,928,83,1,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,208,45.930877,18,22,22,18,22,22,3582,982,87,1,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:33:59.00,14.5784,121.0752,1.83,12.1,333,67.249305,18,22,23,18,22,23,3588,985,90,1,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:34:24.00,14.5784,121.0754,1.46,12.1,330,64.67649,17,21,22,17,21,22,3573,977,93,1,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:34:24.00,14.5784,121.0754,1.46,12.1,396,89.971565,18,22,23,18,22,23,3573,977,93,1,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:34:24.00,14.5784,121.0754,1.46,12.1,631,127.251625,18,22,23,18,22,23,3567,966,95,2,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:34:24.00,14.5784,121.0754,1.46,12.1,657,126.834861,18,21,22,18,21,22,3492,938,83,2,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:34:24.00,14.5784,121.0754,1.46,12.1,622,125.791046,18,21,22,18,21,22,3492,938,83,2,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:34:34.00,14.5784,121.0755,1.42,12.1,645,133.267242,18,21,22,18,21,22,3525,949,82,3,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:34:34.00,14.5784,121.0755,1.42,12.1,598,123.142662,18,21,21,18,21,21,3483,935,76,2,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:34:34.00,14.5784,121.0755,1.42,12.1,694,157.095108,17,21,21,17,21,21,3486,942,73,3,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:34:34.00,14.5784,121.0755,1.42,12.1,830,174.772903,17,21,21,17,21,21,3486,942,73,3,0,0,762.5,0,0,0.000,0,0
13/7/2021,20:34:34.00,14.5784,121.0755,1.42,12.1,763,154.426712,18,22,23,18,22,23,3564,967,79,4,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,835,177.857376,17,21,21,17,21,21,3480,946,76,4,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,801,165.460128,17,21,21,17,21,21,3480,946,76,4,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,817,176.679824,17,21,22,17,21,22,3360,918,76,4,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,652,139.387512,15,20,21,15,20,21,3333,904,84,4,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,700,143.993331,15,20,21,15,20,21,3306,897,82,4,1,1,825,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,721,150.596527,16,21,22,16,21,22,3306,897,82,4,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,691,139.690048,16,21,22,16,21,22,3339,901,82,4,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,531,101.284339,16,21,22,16,21,22,3315,901,83,4,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,496,102.608078,16,21,22,16,21,22,3315,901,83,4,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:34:44.00,14.5784,121.0756,2,12.1,685,144.651626,16,21,22,16,21,22,3354,916,80,4,1,1,825,0,0,0.000,0,0
13/7/2021,20:35:04.00,14.5784,121.0757,1.21,12.1,644,130.671112,16,21,22,16,21,22,3306,907,74,4,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:35:04.00,14.5784,121.0757,1.21,12.1,658,133.369918,16,19,20,16,19,20,3192,866,67,3,1,1,762.5,0,0,0.000,0,0
13/7/2021,20:35:04.00,14.5784,121.0757,1.21,12.1,684,136.420425,16,19,20,16,19,20,3192,866,67,3,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:35:04.00,14.5784,121.0757,1.21,12.1,703,134.787902,16,19,20,16,19,20,3168,866,67,3,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:04.00,14.5784,121.0757,1.21,12.1,852,181.552154,16,20,20,16,20,20,3249,884,73,3,0,0,793.75,0,0,0.000,0,0
13/7/2021,20:35:14.00,14.5785,121.0758,1.52,12.1,658,122.444877,16,20,20,16,20,20,3249,884,73,3,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:14.00,14.5785,121.0758,1.52,12.1,661,125.484054,16,20,20,16,20,20,3228,878,75,4,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:35:14.00,14.5785,121.0758,1.52,12.1,532,102.928245,16,20,20,16,20,20,3330,897,67,5,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:14.00,14.5785,121.0758,1.52,12.1,543,116.95137,17,21,21,17,21,21,3477,929,75,5,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:14.00,14.5785,121.0758,1.52,12.1,579,123.316902,17,21,21,17,21,21,3477,929,75,5,0,0,809.38,0,0,0.000,0,0
13/7/2021,20:35:24.00,14.5785,121.0758,1.34,12.1,413,75.346275,17,22,22,17,22,22,3504,942,79,4,0,0,715.63,0,0,0.000,0,0
13/7/2021,20:35:24.00,14.5785,121.0758,1.34,12.1,489,87.947761,18,22,22,18,22,22,3594,965,78,4,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:24.00,14.5785,121.0758,1.34,12.1,512,98.660011,18,22,22,18,22,22,3594,965,78,4,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:24.00,14.5785,121.0758,1.34,12.1,561,111.179962,18,22,22,18,22,22,3615,960,82,4,1,0,762.5,0,0,0.000,0,0
13/7/2021,20:35:24.00,14.5785,121.0758,1.34,12.1,480,107.689559,19,24,25,19,24,25,3876,1032,86,7,2,0,837.5,0,0,0.000,0,0
13/7/2021,20:35:34.00,14.5785,121.0759,1.17,12.1,322,57.15105,20,25,26,20,25,26,4074,1084,90,7,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:34.00,14.5785,121.0759,1.17,12.1,453,96.499946,20,25,26,20,25,26,4074,1084,90,7,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:34.00,14.5785,121.0759,1.17,12.1,532,119.899192,21,25,26,20,25,26,4161,1104,85,6,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:35:34.00,14.5785,121.0759,1.17,12.1,234,44.241626,21,25,26,20,25,26,4191,1127,85,6,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:34.00,14.5785,121.0759,1.17,12.1,220,41.595138,21,25,26,20,25,26,4191,1127,85,6,2,0,915.63,0,0,0.000,0,0
13/7/2021,20:35:44.00,14.5786,121.076,1.64,12.1,373,72.264472,21,25,26,20,25,26,4203,1136,77,5,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:35:44.00,14.5786,121.076,1.64,12.1,295,54.64933,22,26,27,21,26,27,4263,1160,77,5,2,0,746.88,0,0,0.000,0,0
13/7/2021,20:35:44.00,14.5786,121.076,1.64,12.1,503,96.043861,20,24,25,20,24,25,4050,1106,74,5,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:44.00,14.5786,121.076,1.64,12.1,493,108.363914,20,24,25,20,24,25,4050,1106,74,5,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:44.00,14.5786,121.076,1.64,12.1,487,99.936416,20,24,25,20,24,25,3957,1083,73,5,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:54.00,14.5787,121.0761,1.45,12.1,582,122.994758,19,23,24,19,23,24,3804,1040,79,5,2,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:54.00,14.5787,121.0761,1.45,12.1,579,120.680686,19,23,23,19,23,23,3786,1045,72,4,1,0,731.25,0,0,0.000,0,0
13/7/2021,20:35:54.00,14.5787,121.0761,1.45,12.1,622,133.115585,19,23,23,19,23,23,3786,1045,72,4,1,0,746.88,0,0,0.000,0,0
13/7/2021,20:35:54.00,14.5787,121.0761,1.45,12.1,558,116.18489,18,21,21,18,21,21,3516,966,68,1,0,0,703.13,0,0,0.000,0,0
13/7/2021,20:35:54.00,14.5787,121.0761,1.45,12.1,463,91.078453,17,19,19,17,19,19,3288,911,64,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:04.00,14.5787,121.0761,1.14,12.1,531,112.596084,17,19,19,17,19,19,3288,911,64,1,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:36:04.00,14.5787,121.0761,1.14,12.1,320,57.482757,16,19,19,16,19,19,3177,880,69,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:04.00,14.5787,121.0761,1.14,12.1,347,59.935844,14,17,17,14,17,17,3072,845,62,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:04.00,14.5787,121.0761,1.14,12.1,284,50.53609,15,17,17,15,17,17,3123,859,67,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:04.00,14.5787,121.0761,1.14,12.1,346,60.754043,16,18,18,16,18,18,3123,859,67,1,0,0,715.63,0,0,0.000,0,0
13/7/2021,20:36:14.00,14.5787,121.0762,1.46,12.1,414,77.825836,14,17,17,14,17,17,3003,830,73,0,0,0,715.63,0,0,0.000,0,0
13/7/2021,20:36:14.00,14.5787,121.0762,1.46,12.1,370,66.29116,14,17,17,14,17,17,3105,853,68,0,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:36:14.00,14.5787,121.0762,1.46,12.1,468,88.95539,14,17,17,14,17,17,3105,853,68,0,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:14.00,14.5787,121.0762,1.46,12.1,478,84.568672,16,19,19,16,19,19,3195,877,68,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:14.00,14.5787,121.0762,1.46,12.1,341,55.504009,17,19,19,17,19,19,3222,888,65,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:24.00,14.5787,121.0762,1.44,12.1,416,70.069366,17,19,19,17,19,19,3222,888,65,1,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:24.00,14.5787,121.0762,1.44,12.1,74,11.736019,16,19,19,16,19,19,3111,859,69,2,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:24.00,14.5787,121.0762,1.44,12.1,78,10.571297,17,20,20,17,20,20,3228,901,76,2,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:24.00,14.5787,121.0762,1.44,12.1,358,71.388572,16,21,21,16,21,21,3393,945,85,2,0,0,731.25,0,0,0.000,0,0
13/7/2021,20:36:24.00,14.5787,121.0762,1.44,12.1,403,82.532943,17,22,22,17,22,22,3393,945,85,2,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:36:34.00,14.5787,121.0763,0.3,12.1,473,102.088302,17,21,21,17,21,21,3342,926,77,2,0,0,746.88,0,0,0.000,0,0
13/7/2021,20:36:34.00,14.5787,121.0763,0.3,12.1,454,93.879974,16,20,21,16,20,21,3387,935,80,3,1,1,731.25,0,0,0.000,0,0
13/7/2021,20:36:34.00,14.5787,121.0763,0.3,12.1,445,91.313667,16,20,21,16,20,21,3387,935,80,3,1,1,703.13,0,0,0.000,0,0
13/7/2021,20:36:34.00,14.5787,121.0763,0.3,12.1,479,100.441619,16,21,22,16,21,22,3426,951,84,3,1,1,746.88,0,0,0.000,0,0
13/7/2021,20:36:34.00,14.5787,121.0763,0.3,12.1,466,104.516242,17,21,22,17,21,22,3462,963,81,4,2,1,715.63,0,0,0.000,0,0
13/7/2021,20:36:44.00,14.5787,121.0763,0.09,12.1,478,106.443359,16,21,22,16,21,22,3402,954,80,4,2,1,731.25,0,0,0.000,0,0
13/7/2021,20:36:44.00,14.5787,121.0763,0.09,12.1,408,77.20111,16,21,22,16,21,22,3402,954,80,4,2,1,703.13,0,0,0.000,0,0
13/7/2021,20:36:44.00,14.5787,121.0763,0.09,12.1,379,71.157196,17,21,22,17,21,22,3354,934,78,4,2,1,825,0,0,0.000,0,0
13/7/2021,20:36:44.00,14.5787,121.0763,0.09,12.1,366,67.112693,17,22,23,17,22,23,3462,971,81,4,2,1,731.25,0,0,0.000,0,0
